state,stateid,centre,centreid,year,month,item,item_code,unit,cpi,price
Himachal Pradesh,2,Nurpur,2121,2009,1,cigarette,1340,10,iw,19
Himachal Pradesh,2,Nurpur,2121,2009,2,cigarette,1340,10,iw,19
Himachal Pradesh,2,Nurpur,2121,2009,3,cigarette,1340,10,iw,19
Himachal Pradesh,2,Nurpur,2121,2009,4,cigarette,1340,10,iw,19
Himachal Pradesh,2,Nurpur,2121,2009,5,cigarette,1340,10,iw,19
Himachal Pradesh,2,Nurpur,2121,2009,6,cigarette,1340,10,iw,19
Himachal Pradesh,2,Nurpur,2121,2009,7,cigarette,1340,10,iw,19
Himachal Pradesh,2,Nurpur,2121,2009,8,cigarette,1340,10,iw,19
Himachal Pradesh,2,Nurpur,2121,2009,9,cigarette,1340,10,iw,19
Himachal Pradesh,2,Nurpur,2121,2009,10,cigarette,1340,10,iw,20
Himachal Pradesh,2,Nurpur,2121,2009,11,cigarette,1340,10,iw,20
Himachal Pradesh,2,Nurpur,2121,2009,12,cigarette,1340,10,iw,20
Himachal Pradesh,2,Nurpur,2121,2010,1,cigarette,1340,10,iw,20
Himachal Pradesh,2,Nurpur,2121,2010,2,cigarette,1340,10,iw,20
Himachal Pradesh,2,Nurpur,2121,2010,3,cigarette,1340,10,iw,20
Himachal Pradesh,2,Nurpur,2121,2010,4,cigarette,1340,10,iw,25
Himachal Pradesh,2,Nurpur,2121,2010,5,cigarette,1340,10,iw,25
Himachal Pradesh,2,Nurpur,2121,2010,6,cigarette,1340,10,iw,25
Himachal Pradesh,2,Nurpur,2121,2010,7,cigarette,1340,10,iw,25
Himachal Pradesh,2,Nurpur,2121,2010,8,cigarette,1340,10,iw,25
Himachal Pradesh,2,Nurpur,2121,2010,9,cigarette,1340,10,iw,25
Himachal Pradesh,2,Nurpur,2121,2010,10,cigarette,1340,10,iw,25
Himachal Pradesh,2,Nurpur,2121,2010,11,cigarette,1340,10,iw,25
Himachal Pradesh,2,Nurpur,2121,2010,12,cigarette,1340,10,iw,25
Himachal Pradesh,2,Nurpur,2121,2011,1,cigarette,1340,10,iw,25
Himachal Pradesh,2,Nurpur,2121,2011,2,cigarette,1340,10,iw,25
Himachal Pradesh,2,Nurpur,2121,2011,3,cigarette,1340,10,iw,25
Himachal Pradesh,2,Nurpur,2121,2011,4,cigarette,1340,10,iw,28
Himachal Pradesh,2,Nurpur,2121,2011,5,cigarette,1340,10,iw,29
Himachal Pradesh,2,Nurpur,2121,2011,6,cigarette,1340,10,iw,29
Himachal Pradesh,2,Nurpur,2121,2011,7,cigarette,1340,10,iw,29
Himachal Pradesh,2,Nurpur,2121,2011,8,cigarette,1340,10,iw,29
Himachal Pradesh,2,Nurpur,2121,2011,9,cigarette,1340,10,iw,29
Himachal Pradesh,2,Nurpur,2121,2011,10,cigarette,1340,10,iw,29
Himachal Pradesh,2,Nurpur,2121,2011,11,cigarette,1340,10,iw,29
Himachal Pradesh,2,Nurpur,2121,2011,12,cigarette,1340,10,iw,29
Himachal Pradesh,2,Nurpur,2121,2012,1,cigarette,1340,10,iw,29
Himachal Pradesh,2,Nurpur,2121,2012,2,cigarette,1340,10,iw,29
Himachal Pradesh,2,Nurpur,2121,2012,3,cigarette,1340,10,iw,29
Himachal Pradesh,2,Nurpur,2121,2012,4,cigarette,1340,10,iw,35
Himachal Pradesh,2,Nurpur,2121,2012,5,cigarette,1340,10,iw,35
Himachal Pradesh,2,Nurpur,2121,2012,6,cigarette,1340,10,iw,35
Himachal Pradesh,2,Nurpur,2121,2012,7,cigarette,1340,10,iw,35
Himachal Pradesh,2,Nurpur,2121,2012,8,cigarette,1340,10,iw,37
Himachal Pradesh,2,Nurpur,2121,2012,9,cigarette,1340,10,iw,37
Himachal Pradesh,2,Nurpur,2121,2012,10,cigarette,1340,10,iw,37
Himachal Pradesh,2,Nurpur,2121,2012,11,cigarette,1340,10,iw,37
Himachal Pradesh,2,Nurpur,2121,2012,12,cigarette,1340,10,iw,37
Himachal Pradesh,2,Nurpur,2121,2013,1,cigarette,1340,10,iw,37
Himachal Pradesh,2,Nurpur,2121,2013,2,cigarette,1340,10,iw,37
Himachal Pradesh,2,Nurpur,2121,2013,3,cigarette,1340,10,iw,37
Himachal Pradesh,2,Nurpur,2121,2013,4,cigarette,1340,10,iw,47
Himachal Pradesh,2,Nurpur,2121,2013,5,cigarette,1340,10,iw,47
Himachal Pradesh,2,Nurpur,2121,2013,6,cigarette,1340,10,iw,47
Himachal Pradesh,2,Nurpur,2121,2013,7,cigarette,1340,10,iw,47
Himachal Pradesh,2,Nurpur,2121,2013,8,cigarette,1340,10,iw,47
Himachal Pradesh,2,Nurpur,2121,2013,9,cigarette,1340,10,iw,47
Himachal Pradesh,2,Nurpur,2121,2013,10,cigarette,1340,10,iw,47
Himachal Pradesh,2,Nurpur,2121,2013,11,cigarette,1340,10,iw,47
Himachal Pradesh,2,Nurpur,2121,2013,12,cigarette,1340,10,iw,47
Himachal Pradesh,2,Paonta Sahib,211013,2006,1,cigarette,1340,10,iw,15
Himachal Pradesh,2,Paonta Sahib,211013,2006,2,cigarette,1340,10,iw,15
Himachal Pradesh,2,Paonta Sahib,211013,2006,3,cigarette,1340,10,iw,15
Himachal Pradesh,2,Paonta Sahib,211013,2006,4,cigarette,1340,10,iw,15
Himachal Pradesh,2,Paonta Sahib,211013,2006,5,cigarette,1340,10,iw,15
Himachal Pradesh,2,Paonta Sahib,211013,2006,6,cigarette,1340,10,iw,15
Himachal Pradesh,2,Paonta Sahib,211013,2006,7,cigarette,1340,10,iw,17
Himachal Pradesh,2,Paonta Sahib,211013,2006,8,cigarette,1340,10,iw,17
Himachal Pradesh,2,Paonta Sahib,211013,2006,9,cigarette,1340,10,iw,17
Himachal Pradesh,2,Paonta Sahib,211013,2006,10,cigarette,1340,10,iw,17
Himachal Pradesh,2,Paonta Sahib,211013,2006,11,cigarette,1340,10,iw,17
Himachal Pradesh,2,Paonta Sahib,211013,2006,12,cigarette,1340,10,iw,17
Himachal Pradesh,2,Paonta Sahib,211013,2007,1,cigarette,1340,10,iw,17
Himachal Pradesh,2,Paonta Sahib,211013,2007,2,cigarette,1340,10,iw,17
Himachal Pradesh,2,Paonta Sahib,211013,2007,3,cigarette,1340,10,iw,17
Himachal Pradesh,2,Paonta Sahib,211013,2007,4,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2007,5,cigarette,1340,10,iw,17
Himachal Pradesh,2,Paonta Sahib,211013,2007,6,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2007,7,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2007,8,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2007,9,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2007,10,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2007,11,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2007,12,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2008,1,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2008,2,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2008,3,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2008,4,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2008,5,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2008,6,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2008,7,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2008,8,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2008,9,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2008,10,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2008,11,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2008,12,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2009,1,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2009,2,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2009,3,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2009,4,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2009,5,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2009,6,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2009,7,cigarette,1340,10,iw,19
Himachal Pradesh,2,Paonta Sahib,211013,2009,8,cigarette,1340,10,iw,20
Himachal Pradesh,2,Paonta Sahib,211013,2009,9,cigarette,1340,10,iw,20
Himachal Pradesh,2,Paonta Sahib,211013,2009,10,cigarette,1340,10,iw,20
Himachal Pradesh,2,Paonta Sahib,211013,2009,11,cigarette,1340,10,iw,20
Himachal Pradesh,2,Paonta Sahib,211013,2009,12,cigarette,1340,10,iw,20
Himachal Pradesh,2,Paonta Sahib,211013,2010,1,cigarette,1340,10,iw,20
Himachal Pradesh,2,Paonta Sahib,211013,2010,2,cigarette,1340,10,iw,20
Himachal Pradesh,2,Paonta Sahib,211013,2010,3,cigarette,1340,10,iw,20
Himachal Pradesh,2,Paonta Sahib,211013,2010,4,cigarette,1340,10,iw,25
Himachal Pradesh,2,Paonta Sahib,211013,2010,5,cigarette,1340,10,iw,25
Himachal Pradesh,2,Paonta Sahib,211013,2010,6,cigarette,1340,10,iw,25
Himachal Pradesh,2,Paonta Sahib,211013,2010,7,cigarette,1340,10,iw,25
Himachal Pradesh,2,Paonta Sahib,211013,2010,8,cigarette,1340,10,iw,25
Himachal Pradesh,2,Paonta Sahib,211013,2010,9,cigarette,1340,10,iw,25
Himachal Pradesh,2,Paonta Sahib,211013,2010,10,cigarette,1340,10,iw,25
Himachal Pradesh,2,Paonta Sahib,211013,2010,11,cigarette,1340,10,iw,25
Himachal Pradesh,2,Paonta Sahib,211013,2010,12,cigarette,1340,10,iw,25
Himachal Pradesh,2,Paonta Sahib,211013,2011,1,cigarette,1340,10,iw,25
Himachal Pradesh,2,Paonta Sahib,211013,2011,2,cigarette,1340,10,iw,25
Himachal Pradesh,2,Paonta Sahib,211013,2011,3,cigarette,1340,10,iw,25
Himachal Pradesh,2,Paonta Sahib,211013,2011,4,cigarette,1340,10,iw,28
Himachal Pradesh,2,Paonta Sahib,211013,2011,5,cigarette,1340,10,iw,29
Himachal Pradesh,2,Paonta Sahib,211013,2011,6,cigarette,1340,10,iw,29
Himachal Pradesh,2,Paonta Sahib,211013,2011,7,cigarette,1340,10,iw,29
Himachal Pradesh,2,Paonta Sahib,211013,2011,8,cigarette,1340,10,iw,29
Himachal Pradesh,2,Paonta Sahib,211013,2011,9,cigarette,1340,10,iw,29
Himachal Pradesh,2,Paonta Sahib,211013,2011,10,cigarette,1340,10,iw,29
Himachal Pradesh,2,Paonta Sahib,211013,2011,11,cigarette,1340,10,iw,29
Himachal Pradesh,2,Paonta Sahib,211013,2011,12,cigarette,1340,10,iw,29
Himachal Pradesh,2,Paonta Sahib,211013,2012,1,cigarette,1340,10,iw,29
Himachal Pradesh,2,Paonta Sahib,211013,2012,2,cigarette,1340,10,iw,29
Himachal Pradesh,2,Paonta Sahib,211013,2012,3,cigarette,1340,10,iw,29
Himachal Pradesh,2,Paonta Sahib,211013,2012,4,cigarette,1340,10,iw,35
Himachal Pradesh,2,Paonta Sahib,211013,2012,5,cigarette,1340,10,iw,35
Himachal Pradesh,2,Paonta Sahib,211013,2012,6,cigarette,1340,10,iw,35
Himachal Pradesh,2,Paonta Sahib,211013,2012,7,cigarette,1340,10,iw,37
Himachal Pradesh,2,Paonta Sahib,211013,2012,8,cigarette,1340,10,iw,37
Himachal Pradesh,2,Paonta Sahib,211013,2012,9,cigarette,1340,10,iw,37
Himachal Pradesh,2,Paonta Sahib,211013,2012,10,cigarette,1340,10,iw,37
Himachal Pradesh,2,Paonta Sahib,211013,2012,11,cigarette,1340,10,iw,37
Himachal Pradesh,2,Paonta Sahib,211013,2012,12,cigarette,1340,10,iw,37
Himachal Pradesh,2,Paonta Sahib,211013,2013,1,cigarette,1340,10,iw,37
Himachal Pradesh,2,Paonta Sahib,211013,2013,2,cigarette,1340,10,iw,37
Himachal Pradesh,2,Paonta Sahib,211013,2013,3,cigarette,1340,10,iw,37
Himachal Pradesh,2,Paonta Sahib,211013,2013,4,cigarette,1340,10,iw,47
Himachal Pradesh,2,Paonta Sahib,211013,2013,5,cigarette,1340,10,iw,47
Himachal Pradesh,2,Paonta Sahib,211013,2013,6,cigarette,1340,10,iw,47
Himachal Pradesh,2,Paonta Sahib,211013,2013,7,cigarette,1340,10,iw,47
Himachal Pradesh,2,Paonta Sahib,211013,2013,8,cigarette,1340,10,iw,47
Himachal Pradesh,2,Paonta Sahib,211013,2013,9,cigarette,1340,10,iw,47
Himachal Pradesh,2,Paonta Sahib,211013,2013,10,cigarette,1340,10,iw,47
Himachal Pradesh,2,Paonta Sahib,211013,2013,11,cigarette,1340,10,iw,47
Himachal Pradesh,2,Paonta Sahib,211013,2013,12,cigarette,1340,10,iw,47
Himachal Pradesh,2,Parwanoo,21910,2006,1,cigarette,1340,10,iw,15
Himachal Pradesh,2,Parwanoo,21910,2006,2,cigarette,1340,10,iw,15
Himachal Pradesh,2,Parwanoo,21910,2006,3,cigarette,1340,10,iw,15
Himachal Pradesh,2,Parwanoo,21910,2006,4,cigarette,1340,10,iw,15
Himachal Pradesh,2,Parwanoo,21910,2006,5,cigarette,1340,10,iw,15
Himachal Pradesh,2,Parwanoo,21910,2006,6,cigarette,1340,10,iw,15
Himachal Pradesh,2,Parwanoo,21910,2006,7,cigarette,1340,10,iw,17
Himachal Pradesh,2,Parwanoo,21910,2006,8,cigarette,1340,10,iw,17
Himachal Pradesh,2,Parwanoo,21910,2006,9,cigarette,1340,10,iw,17
Himachal Pradesh,2,Parwanoo,21910,2006,10,cigarette,1340,10,iw,17
Himachal Pradesh,2,Parwanoo,21910,2006,11,cigarette,1340,10,iw,17
Himachal Pradesh,2,Parwanoo,21910,2006,12,cigarette,1340,10,iw,17
Himachal Pradesh,2,Parwanoo,21910,2007,1,cigarette,1340,10,iw,17
Himachal Pradesh,2,Parwanoo,21910,2007,2,cigarette,1340,10,iw,17
Himachal Pradesh,2,Parwanoo,21910,2007,3,cigarette,1340,10,iw,17
Himachal Pradesh,2,Parwanoo,21910,2007,4,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2007,5,cigarette,1340,10,iw,17
Himachal Pradesh,2,Parwanoo,21910,2007,6,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2007,7,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2007,8,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2007,9,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2007,10,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2007,11,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2007,12,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2008,1,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2008,2,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2008,3,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2008,4,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2008,5,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2008,6,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2008,7,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2008,8,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2008,9,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2008,10,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2008,11,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2008,12,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2009,1,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2009,2,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2009,3,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2009,4,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2009,5,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2009,6,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2009,7,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2009,8,cigarette,1340,10,iw,19
Himachal Pradesh,2,Parwanoo,21910,2009,9,cigarette,1340,10,iw,20
Himachal Pradesh,2,Parwanoo,21910,2009,10,cigarette,1340,10,iw,20
Himachal Pradesh,2,Parwanoo,21910,2009,11,cigarette,1340,10,iw,20
Himachal Pradesh,2,Parwanoo,21910,2009,12,cigarette,1340,10,iw,20
Himachal Pradesh,2,Parwanoo,21910,2010,1,cigarette,1340,10,iw,20
Himachal Pradesh,2,Parwanoo,21910,2010,2,cigarette,1340,10,iw,20
Himachal Pradesh,2,Parwanoo,21910,2010,3,cigarette,1340,10,iw,20
Himachal Pradesh,2,Parwanoo,21910,2010,4,cigarette,1340,10,iw,25
Himachal Pradesh,2,Parwanoo,21910,2010,5,cigarette,1340,10,iw,25
Himachal Pradesh,2,Parwanoo,21910,2010,6,cigarette,1340,10,iw,25
Himachal Pradesh,2,Parwanoo,21910,2010,7,cigarette,1340,10,iw,25
Himachal Pradesh,2,Parwanoo,21910,2010,8,cigarette,1340,10,iw,25
Himachal Pradesh,2,Parwanoo,21910,2010,9,cigarette,1340,10,iw,25
Himachal Pradesh,2,Parwanoo,21910,2010,10,cigarette,1340,10,iw,25
Himachal Pradesh,2,Parwanoo,21910,2010,11,cigarette,1340,10,iw,25
Himachal Pradesh,2,Parwanoo,21910,2010,12,cigarette,1340,10,iw,25
Himachal Pradesh,2,Parwanoo,21910,2011,1,cigarette,1340,10,iw,25
Himachal Pradesh,2,Parwanoo,21910,2011,2,cigarette,1340,10,iw,25
Himachal Pradesh,2,Parwanoo,21910,2011,3,cigarette,1340,10,iw,25
Himachal Pradesh,2,Parwanoo,21910,2011,4,cigarette,1340,10,iw,25
Himachal Pradesh,2,Parwanoo,21910,2011,5,cigarette,1340,10,iw,29
Himachal Pradesh,2,Parwanoo,21910,2011,6,cigarette,1340,10,iw,29
Himachal Pradesh,2,Parwanoo,21910,2011,7,cigarette,1340,10,iw,29
Himachal Pradesh,2,Parwanoo,21910,2011,8,cigarette,1340,10,iw,29
Himachal Pradesh,2,Parwanoo,21910,2011,9,cigarette,1340,10,iw,29
Himachal Pradesh,2,Parwanoo,21910,2011,10,cigarette,1340,10,iw,29
Himachal Pradesh,2,Parwanoo,21910,2011,11,cigarette,1340,10,iw,29
Himachal Pradesh,2,Parwanoo,21910,2011,12,cigarette,1340,10,iw,29
Himachal Pradesh,2,Parwanoo,21910,2012,1,cigarette,1340,10,iw,29
Himachal Pradesh,2,Parwanoo,21910,2012,2,cigarette,1340,10,iw,29
Himachal Pradesh,2,Parwanoo,21910,2012,3,cigarette,1340,10,iw,29
Himachal Pradesh,2,Parwanoo,21910,2012,4,cigarette,1340,10,iw,35
Himachal Pradesh,2,Parwanoo,21910,2012,5,cigarette,1340,10,iw,35
Himachal Pradesh,2,Parwanoo,21910,2012,6,cigarette,1340,10,iw,35
Himachal Pradesh,2,Parwanoo,21910,2012,7,cigarette,1340,10,iw,35
Himachal Pradesh,2,Parwanoo,21910,2012,8,cigarette,1340,10,iw,37
Himachal Pradesh,2,Parwanoo,21910,2012,9,cigarette,1340,10,iw,37
Himachal Pradesh,2,Parwanoo,21910,2012,10,cigarette,1340,10,iw,37
Himachal Pradesh,2,Parwanoo,21910,2012,11,cigarette,1340,10,iw,37
Himachal Pradesh,2,Parwanoo,21910,2012,12,cigarette,1340,10,iw,37
Himachal Pradesh,2,Parwanoo,21910,2013,1,cigarette,1340,10,iw,37
Himachal Pradesh,2,Parwanoo,21910,2013,2,cigarette,1340,10,iw,37
Himachal Pradesh,2,Parwanoo,21910,2013,3,cigarette,1340,10,iw,37
Himachal Pradesh,2,Parwanoo,21910,2013,4,cigarette,1340,10,iw,47
Himachal Pradesh,2,Parwanoo,21910,2013,5,cigarette,1340,10,iw,47
Himachal Pradesh,2,Parwanoo,21910,2013,6,cigarette,1340,10,iw,47
Himachal Pradesh,2,Parwanoo,21910,2013,7,cigarette,1340,10,iw,47
Himachal Pradesh,2,Parwanoo,21910,2013,8,cigarette,1340,10,iw,47
Himachal Pradesh,2,Parwanoo,21910,2013,9,cigarette,1340,10,iw,47
Himachal Pradesh,2,Parwanoo,21910,2013,10,cigarette,1340,10,iw,47
Himachal Pradesh,2,Parwanoo,21910,2013,11,cigarette,1340,10,iw,47
Himachal Pradesh,2,Parwanoo,21910,2013,12,cigarette,1340,10,iw,47
Himachal Pradesh,2,Shimla,211114,2006,1,cigarette,1340,10,iw,15
Himachal Pradesh,2,Shimla,211114,2006,2,cigarette,1340,10,iw,15
Himachal Pradesh,2,Shimla,211114,2006,3,cigarette,1340,10,iw,15
Himachal Pradesh,2,Shimla,211114,2006,4,cigarette,1340,10,iw,15
Himachal Pradesh,2,Shimla,211114,2006,5,cigarette,1340,10,iw,15
Himachal Pradesh,2,Shimla,211114,2006,6,cigarette,1340,10,iw,15
Himachal Pradesh,2,Shimla,211114,2006,7,cigarette,1340,10,iw,17
Himachal Pradesh,2,Shimla,211114,2006,8,cigarette,1340,10,iw,17
Himachal Pradesh,2,Shimla,211114,2006,9,cigarette,1340,10,iw,17
Himachal Pradesh,2,Shimla,211114,2006,10,cigarette,1340,10,iw,17
Himachal Pradesh,2,Shimla,211114,2006,11,cigarette,1340,10,iw,17
Himachal Pradesh,2,Shimla,211114,2006,12,cigarette,1340,10,iw,17
Himachal Pradesh,2,Shimla,211114,2007,1,cigarette,1340,10,iw,17
Himachal Pradesh,2,Shimla,211114,2007,2,cigarette,1340,10,iw,17
Himachal Pradesh,2,Shimla,211114,2007,3,cigarette,1340,10,iw,17
Himachal Pradesh,2,Shimla,211114,2007,4,cigarette,1340,10,iw,17
Himachal Pradesh,2,Shimla,211114,2007,5,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2007,6,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2007,7,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2007,8,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2007,9,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2007,10,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2007,11,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2007,12,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2008,1,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2008,2,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2008,3,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2008,4,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2008,5,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2008,6,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2008,7,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2008,8,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2008,9,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2008,10,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2008,11,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2008,12,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2009,1,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2009,2,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2009,3,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2009,4,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2009,5,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2009,6,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2009,7,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2009,8,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2009,9,cigarette,1340,10,iw,19
Himachal Pradesh,2,Shimla,211114,2009,10,cigarette,1340,10,iw,20
Himachal Pradesh,2,Shimla,211114,2009,11,cigarette,1340,10,iw,20
Himachal Pradesh,2,Shimla,211114,2009,12,cigarette,1340,10,iw,20
Himachal Pradesh,2,Shimla,211114,2010,1,cigarette,1340,10,iw,20
Himachal Pradesh,2,Shimla,211114,2010,2,cigarette,1340,10,iw,20
Himachal Pradesh,2,Shimla,211114,2010,3,cigarette,1340,10,iw,20
Himachal Pradesh,2,Shimla,211114,2010,4,cigarette,1340,10,iw,25
Himachal Pradesh,2,Shimla,211114,2010,5,cigarette,1340,10,iw,25
Himachal Pradesh,2,Shimla,211114,2010,6,cigarette,1340,10,iw,25
Himachal Pradesh,2,Shimla,211114,2010,7,cigarette,1340,10,iw,25
Himachal Pradesh,2,Shimla,211114,2010,8,cigarette,1340,10,iw,25
Himachal Pradesh,2,Shimla,211114,2010,9,cigarette,1340,10,iw,25
Himachal Pradesh,2,Shimla,211114,2010,10,cigarette,1340,10,iw,25
Himachal Pradesh,2,Shimla,211114,2010,11,cigarette,1340,10,iw,25
Himachal Pradesh,2,Shimla,211114,2010,12,cigarette,1340,10,iw,25
Himachal Pradesh,2,Shimla,211114,2011,1,cigarette,1340,10,iw,25
Himachal Pradesh,2,Shimla,211114,2011,2,cigarette,1340,10,iw,25
Himachal Pradesh,2,Shimla,211114,2011,3,cigarette,1340,10,iw,25
Himachal Pradesh,2,Shimla,211114,2011,4,cigarette,1340,10,iw,28
Himachal Pradesh,2,Shimla,211114,2011,5,cigarette,1340,10,iw,29
Himachal Pradesh,2,Shimla,211114,2011,6,cigarette,1340,10,iw,29
Himachal Pradesh,2,Shimla,211114,2011,7,cigarette,1340,10,iw,29
Himachal Pradesh,2,Shimla,211114,2011,8,cigarette,1340,10,iw,29
Himachal Pradesh,2,Shimla,211114,2011,9,cigarette,1340,10,iw,29
Himachal Pradesh,2,Shimla,211114,2011,10,cigarette,1340,10,iw,29
Himachal Pradesh,2,Shimla,211114,2011,11,cigarette,1340,10,iw,29
Himachal Pradesh,2,Shimla,211114,2011,12,cigarette,1340,10,iw,29
Himachal Pradesh,2,Shimla,211114,2012,1,cigarette,1340,10,iw,29
Himachal Pradesh,2,Shimla,211114,2012,2,cigarette,1340,10,iw,29
Himachal Pradesh,2,Shimla,211114,2012,3,cigarette,1340,10,iw,29
Himachal Pradesh,2,Shimla,211114,2012,4,cigarette,1340,10,iw,35
Himachal Pradesh,2,Shimla,211114,2012,5,cigarette,1340,10,iw,35
Himachal Pradesh,2,Shimla,211114,2012,6,cigarette,1340,10,iw,35
Himachal Pradesh,2,Shimla,211114,2012,7,cigarette,1340,10,iw,35
Himachal Pradesh,2,Shimla,211114,2012,8,cigarette,1340,10,iw,37
Himachal Pradesh,2,Shimla,211114,2012,9,cigarette,1340,10,iw,37
